base_var, ray_var, working_set_ratio, num_stages, object_store_size,object_size,baseline_pipeline,ray_pipeline
0.0008494466613952025,0.09081528339989198,1,1000000000,10000000,0.6005460902990307,0.7188697784964461
0.0002142983444777888,0.08767950948003463,1,1000000000,20000000,0.4160259480995592,0.5362016705068526
0.08382099856938907,0.003273611719076793,1,1000000000,40000000,0.5167020095046609,0.39221402439288794
0.43648213992053025,0.017690884400067667,1,1000000000,80000000,0.8305651003029197,0.42119840160012245
0.5935487281238538,0.8245709767517638,1,1000000000,160000000,0.6630551065958571,0.702707327393
0.03303203409289925,0.015153892531767504,1,4000000000,10000000,7.002339190396015,6.991985286201816
0.0040404161049810185,0.06202068763256385,1,4000000000,20000000,2.1827477295999413,2.2333664114936256
0.0024029027800160667,0.07850446444674637,1,4000000000,40000000,1.5412702613975853,1.671327504797955
0.015439614396567764,0.045298453005858136,1,4000000000,80000000,1.4358661624981324,1.543733253001119
0.07663061758892939,0.06894589043666025,1,4000000000,160000000,1.967187506100163,1.7855022698990068
0.0011669717674459084,0.056871350904208806,2,1000000000,10000000,1.1561448675929569,1.7606977960997028
0.0009466279288312073,0.1044171531698949,2,1000000000,20000000,0.7879465656995308,1.0075355745007983
0.0006770284294183225,0.06830788574164227,2,1000000000,40000000,0.6457446095999331,1.0764436818979448
0.4724300185256955,8.966250931750173,2,1000000000,80000000,1.1062935341964475,2.166848776701954
1.4866495706690872,1.036867059731215,2,1000000000,160000000,1.4307287129980977,2.0083803265937603
0.021164646759411737,0.29184901263115787,2,4000000000,10000000,14.886889871492167,18.55738396779343
0.014711586620028888,0.1590842808198052,2,4000000000,20000000,4.259065991299576,6.310829733702121
0.010457830218899334,0.10783947271755241,2,4000000000,40000000,3.09904372820165,3.4850347501051147
0.002826416078504846,0.03776762847331478,2,4000000000,80000000,2.3908901450049598,3.6944597485970005
0.004825360205964879,0.017821576785403064,2,4000000000,160000000,2.959654803894227,4.637453883801936
0.0020505745924220683,0.07305453038699838,4,1000000000,10000000,2.468759984301869,3.6425295807042857
0.0018024301106882544,0.07598933227931985,4,1000000000,20000000,1.513865795903257,2.026610790906125
0.0032659310551866063,0.04849406319774773,4,1000000000,40000000,1.3950359258044045,1.9338900448958156
1.6881097250719808,0.08289746106658212,4,1000000000,80000000,2.188855835495633,2.080816084201797
2.7210143204402986,1.512005271983801,4,1000000000,160000000,3.158712570599164,5.39292694190226
0.2215852610368386,4.288159148759095,4,4000000000,10000000,30.14973766680341,61.251422446302605
0.12509259844420179,63.47293829757926,4,4000000000,20000000,31.18934558680048,41.070762681402265
