base_std, ray_std, base_var, ray_var, working_set_ratio, num_stages, object_store_size,object_size,baseline_pipeline,ray_pipeline
0.0870709531645841,0.115398003389846,0.007581350884989199,0.013316699186362909,4,4,1000000000,80000000,1.0789543804130517,3.9793129300000145
0.032544136445577874,0.20911971248888997,0.00105912081698839,0.04373105415143601,4,4,1000000000,160000000,0.5308364029973746,1.6642906087916345
1.2772375904904953,0.3333631998441124,1.6313358625619663,0.1111310230103056,4,4,4000000000,10000000,34.435615022596906,17.184949948196298
0.9389469663955639,0.2413776844819351,0.8816214057034321,0.058263186565860624,4,4,4000000000,20000000,33.15316975738388,17.600988174404485
1.1242410834774816,0.12496799201313602,1.263918013778622,0.015616999027795227,4,4,4000000000,40000000,33.7908197484212,17.624421826389153
0.8399791759585251,0.1892666775024264,0.7055650160439629,0.035821875212807476,4,4,4000000000,80000000,31.369640160386915,14.181297061801889
6.863598912111621,6.588500258698583,47.10899002633984,43.408335658871295,4,4,4000000000,160000000,30.39866102800006,44.80853658618871
0.13350279031415252,1.6992490364727824,0.017822995021664574,2.8874472879536794,8,1,1000000000,10000000,2.4264499273966065,8.114112477202434
0.16747824203951064,1.5436958695634801,0.028048961556644908,2.3829969377073494,8,1,1000000000,20000000,2.923009965813253,7.465626432397403
0.9709510118201691,1.6428067289130566,0.9427458673546101,2.6988139485620173,8,1,1000000000,40000000,5.688096424401738,8.43278606219683
0.8588082662971808,1.196876302217616,0.7375516382603693,1.4325128828101141,8,1,1000000000,80000000,3.4554729473777117,4.199960868607741
1.3283019524489268,6.273506100415351,1.7643860768796311,39.356878791948624,8,1,1000000000,160000000,5.118918689794373,11.600292369595262
1.6826298829815836,0.22834115195991475,2.8312433231026173,0.05213968167838088,8,1,4000000000,10000000,40.158334842382466,135.79961641900007
0.7832842426905369,2.8224703768779444,0.6135342048472878,7.966339028353525,8,1,4000000000,20000000,40.95155448099831,139.52121869580589
0.1503984092552691,0.11259997824261889,0.022619681506515412,0.012678755100238248,8,1,4000000000,40000000,41.42093480139738,136.64047846720786
0.33578766351450795,0.4155064307444609,0.11275335496853242,0.1726455939900015,8,1,4000000000,80000000,41.776274634792934,137.28662284021266
0.5045187336296078,0.5512906326026017,0.2545391525832231,0.30392136159537675,8,1,4000000000,160000000,40.2027704690001,138.17187505000038
0.14218814543491146,1.5364719804735099,0.02021746870221953,2.3607461467801896,8,2,1000000000,10000000,2.5033305060002022,6.319466546783223
0.24092714672032478,1.5172489320658655,0.05804589002679691,2.3020443218550097,8,2,1000000000,20000000,2.873283837386407,5.327607050607912
0.43141837541149286,2.041106392015527,0.18612181464269179,4.166115303526641,8,2,1000000000,40000000,3.1812356139998883,5.933366704988293
1.904978061606796,3.696976281696059,3.628941415203186,13.66763362742322,8,2,1000000000,80000000,4.399416078801733,7.650029871601146
0.8660732040433053,7.415933566682693,0.7500827947618368,54.99607066545108,8,2,1000000000,160000000,2.348767682397738,21.386273388599513
2.004027483197166,0.5308869003378976,4.0161261534095685,0.28184090095038083,8,2,4000000000,10000000,42.111300644208676,136.02082491379696
1.4276869344393939,0.15005239013241253,2.038289982768954,0.02251571978444973,8,2,4000000000,20000000,41.72189540178515,136.01063472079113
0.383483145786746,0.1520867836309064,0.14705932310249872,0.023130389755194145,8,2,4000000000,40000000,42.14585578800179,136.55674769320757
0.4852227269781508,0.42137403232241105,0.23544109477611305,0.17755607511564833,8,2,4000000000,80000000,41.26672416399233,137.24363881958416
3298.7742873759817,13.957726314209983,10881911.799052915,194.8181238623898,8,2,4000000000,160000000,1698.5499575942056,152.20382890499894
0.11573824011655996,0.992338134867945,0.01339534022527849,0.9847349739131916,8,4,1000000000,10000000,2.547682309814263,5.544295853015501
0.10502727262013245,0.9867240456312005,0.011030727994023624,0.9736243422268036,8,4,1000000000,20000000,2.465752569201868,3.944858897989616
0.14282301310032333,4.568289777623712,0.02039841307105513,20.869271492341305,8,4,1000000000,40000000,2.664925018826034,6.268491660000291
0.4522595837757521,0.7733859123985465,0.2045387311170165,0.5981257694965323,8,4,1000000000,80000000,2.9028061063960195,5.3620974770048635
0.25425470936409217,0.3253874941328249,0.06464545723381897,0.10587702133803918,8,4,1000000000,160000000,0.9327855091774836,5.1614249620004555
2.3678635052113903,25.0660729709193,5.606777579311971,628.3080141834512,8,4,4000000000,10000000,60.49113299140008,195.83146805521102
1.400657971909367,7.43551291878367,1.961842754273261,55.28685236539885,8,4,4000000000,20000000,59.45293690839317,206.56421021899442
1.4470999716904493,6.782283331907393,2.094098328066499,45.99936719426885,8,4,4000000000,40000000,58.452292678004596,203.84175127081107
0.6960678928527424,6.813085671976953,0.48451051146045687,46.418136373697656,8,4,4000000000,80000000,56.50594152719714,189.36264964659932
