0.0,0.0,3,1,1000000000,40000000,1.3373914959956892,3.4626634510059375
0.0,0.0,3,1,1000000000,40000000,1.1268836020026356,1.2882125769974664
0.0,0.0,2,1,1000000000,40000000,0.792187170998659,1.0517796619969886
0.0,0.0,4,1,1000000000,40000000,1.6745860310038552,3.907619292003801
0.0,0.0,8,1,1000000000,40000000,3.124983827001415,3.5428900810074992
0.0,0.0,1,1,1000000000,40000000,0.736046901991358,0.3141590170271229
0.0,0.0,4,1,1000000000,40000000,1.690492248017108,1.8947526949923486
0.0,0.0,4,1,1000000000,40000000,1.6647215490229428,1.7855450049974024
0.0,0.0,4,1,1000000000,40000000,1.5526979000132997,1.9361415669845883
0.0,0.0,8,1,1000000000,40000000,3.290860276989406,3.483639020996634
0.0,0.0,8,1,1000000000,40000000,3.278124055999797,5.626143152010627
0.0,0.0,8,1,1000000000,40000000,3.315397367987316,3.439456590975169
0.0,0.0,8,1,1000000000,40000000,3.193790003977483,8.024735033977777
0.0,0.0,4,1,1000000000,40000000,1.6303795900021214,1.7792382210027426
0.0,0.0,2,1,1000000000,40000000,0.8017695419839583,0.8870959509804379
0.0,0.0,2,1,1000000000,40000000,0.8000597079808358,0.9733823769784067
0.0,0.0,2,1,1000000000,40000000,0.8599851759790909,0.8704572219867259
0.0,0.0,4,1,1000000000,40000000,1.6270431500161067,1.9283565859950613
0.0,0.0,4,1,1000000000,40000000,1.5860976759868208,1.8520478300051764
0.0,0.0,8,1,1000000000,40000000,3.2742129859980196,3.4442477420088835
0.0,0.0,4,1,1000000000,40000000,1.6643010120023973,3.97256443000515
0.0,0.0,4,1,1000000000,40000000,1.7091711179818958,1.8751199200050905
0.0,0.0,4,1,1000000000,40000000,1.615468336007325,1.7952914960042108
0.0,0.0,4,1,1000000000,40000000,1.6745704810018651,1.9120405610010494
0.00315157011468184,1.3141993770898435,4,1,1000000000,40000000,1.5417714396188966,2.6813927486009197
0.005723459216900868,0.004884269449700557,1,1,1000000000,40000000,0.3733687716972781,0.38308321065793277
0.024952136764156096,0.4059872085229476,2,1,1000000000,40000000,0.7237624930415768,1.0241743117402076
0.002867839071411872,0.10327289998696668,4,1,1000000000,40000000,1.5572634088789346,1.721273454518523
0.01821084965126605,0.5242084788041034,8,1,1000000000,40000000,3.2050865612033523,3.6198582262633137
