batch_size,status,avg_latency_ms,std_latency_ms,throughput,throughput_efficiency,peak_memory_mb,memory_per_sample_mb,memory_utilization
71,success,658.6117126464844,1.8541696156532341,107.80251647014038,1.5183453023963434,11433.8603515625,161.04028664172534,23.49274518887502
72,success,665.8430847167969,1.9795389081356067,108.13358530354606,1.5018553514381396,11437.88916015625,158.8595716688368,23.50102303824501
73,success,672.68291015625,1.6341304221329205,108.52066983988584,1.4865845183546005,11450.7451171875,156.85952215325344,23.52743771477663
74,success,676.6736145019531,1.2644339797916004,109.3584830472009,1.4778173384756879,11468.25341796875,154.97639754011826,23.56341139613158
75,success,687.6464050292968,1.5181236047849256,109.06768282574627,1.4542357710099503,11476.31298828125,153.01750651041667,23.579971107887857
76,success,703.0668273925781,1.2895379008986336,108.0978322954827,1.4223398986247724,11497.35498046875,151.28098658511513,23.623205338981094
77,success,711.1001159667969,1.2406761563207291,108.2829242620955,1.406271743663578,11499.826171875,149.34839184253246,23.628282807852926
78,success,724.2613708496094,1.5666394074566103,107.69592738116148,1.3807170177071986,11510.26513671875,147.56750175280447,23.649731376715003
79,success,743.4921875,1.1200739498822914,106.25531959607848,1.3450040455199808,11523.72119140625,145.86988849881328,23.67737905250438
80,success,751.07490234375,1.2940356476541894,106.51401045402768,1.331425130675346,11552.74267578125,144.40928344726564,23.737008461685647
81,success,740.7703063964843,1.3419871468963585,109.34563561818334,1.3499461187430042,11552.97900390625,142.62937041859567,23.73749403665778
82,success,752.6613830566406,1.1882139495517325,108.9467346750128,1.3286187155489366,11559.86328125,140.9739424542683,23.751638915856358
83,success,756.1568237304688,0.8928630625307166,109.765590146397,1.3224769897156265,11572.04296875,139.4222044427711,23.776664085494584
84,success,774.6566101074219,1.5550677463369134,108.43514262190533,1.2908945550226825,11599.50244140625,138.08931477864584,23.833084084891027
85,success,781.7430358886719,1.039920291637923,108.73138115438852,1.2791927194633943,11613.14697265625,136.62525850183823,23.861119016753218
86,success,794.92978515625,1.6420045888266146,108.18565564642417,1.2579727400746996,11608.68212890625,134.98467591751452,23.85194526149456
87,success,814.9004516601562,1.153825858717873,106.76150666349395,1.227143754752804,11622.06787109375,133.5869870240661,23.87944846869719
88,success,804.9125183105468,1.0844550600818523,109.32865124859238,1.2423710369158225,11633.92041015625,132.20364102450284,23.903801458105395
89,success,827.8880981445312,0.90597778219242,107.50245135721535,1.207892711878824,11646.09423828125,130.85499144136236,23.92881458869472
90,success,823.3681030273438,1.1467609478086116,109.30712480734894,1.2145236089705438,11671.484375,129.68315972222223,23.980982797322774
91,success,830.991552734375,0.9303614450424668,109.5077316978311,1.203381667009133,11671.0703125,128.25351991758242,23.980132037867463
92,success,852.1358215332032,0.6587529232462006,107.96400958061972,1.1735218432676056,11692.93017578125,127.09706712805706,24.025046719535748
93,success,851.0302001953125,1.2894227200251303,109.27931814717783,1.1750464316900842,11724.173828125,126.06638524865592,24.089241938010776
94,success,881.5065856933594,0.974844323030613,106.63561852582552,1.1344214736789948,11707.9775390625,124.55295254321808,24.05596400035443
95,success,870.9025695800781,0.6464262155665711,109.0822364272114,1.1482340676548568,11719.3818359375,123.3619140625,24.0793960025221
96,success,893.7593872070313,0.6070573294252571,107.41145925190989,1.1188693672073946,11732.98095703125,122.21855163574219,24.107337631755353
97,success,900.8732055664062,0.5537709078867339,107.67331007365588,1.1100341244706793,11745.69384765625,121.08962729542526,24.1334583548431
98,success,892.6641174316406,0.6144087143349415,109.78373397820009,1.1202421834510212,11756.46923828125,119.96397181919643,24.155598165762616
99,success,918.6352233886719,0.8672351833714177,107.76856523616381,1.0885713660218566,11771.39697265625,118.9029997238005,24.186269649333006
100,success,904.33955078125,0.7011288525019339,110.57793492898878,1.1057793492898877,11790.55322265625,117.9055322265625,24.225629313189916
101,success,942.61953125,0.8061737710194989,107.14821479039877,1.0608734137663245,11809.9091796875,116.92979385829207,24.265399307963364
102,success,935.4245910644531,0.6300222122833542,109.041392512389,1.0690332599253822,11815.77294921875,115.84091126685048,24.277447386145912
103,success,940.7152221679687,0.7664014031609846,109.49115903814823,1.0630209615354196,11820.16845703125,114.75891705855582,24.286478679325967
104,success,967.3947204589844,0.5872700615682686,107.50523834847556,1.033704214889188,11830.04541015625,113.75043663611778,24.306772502748114
105,success,951.5251403808594,0.6371776170335988,110.34916004213245,1.0509443813536423,11846.11181640625,112.82011253720238,24.339783574820604
106,success,984.888720703125,1.2444472028917204,107.62637216956368,1.015343133675129,11858.6005859375,111.87359043337264,24.365443804288084
107,success,971.4451232910156,0.6567921638081583,110.1451820948058,1.029394225185101,11869.5,110.92990654205607,24.38783844174256
108,success,977.7398742675781,0.9500983618844316,110.45882738586525,1.0227669202394931,11886.81201171875,110.06307418258102,24.423408814959497
109,success,981.039306640625,0.5481935912400453,111.10665929711719,1.0193271495148366,11908.1796875,109.24935493119266,24.46731221652053
110,success,1003.8378723144531,0.6987435452552515,109.57944807001903,0.9961768006365366,11935.76611328125,108.50696466619318,24.52399306197638
111,success,1031.7635375976563,0.38615484044595,107.5827900048211,0.9692143243677577,11917.4990234375,107.36485606700451,24.486460323789416
112,success,1017.9818481445312,0.7151340662203672,110.02160814963612,0.9823357870503225,11928.62548828125,106.50558471679688,24.50932147438861
113,success,1044.3437133789062,0.6969578874372061,108.2019248570912,0.9575391580273558,11942.35888671875,105.68459191786505,24.53753899849239
114,success,1056.4528076171875,0.6995887463636463,107.90827491587171,0.9465638150515062,11954.03955078125,104.85999605948464,24.561538842466316
